trade_date,stock,purchase_price,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2002-08-05,x53613,34.5,0.06087,0.06609,0.008698,-0.02608,-0.5217,1.0,1.0,1.0,0.0,0.0,0.06087,0.113,0.2829,0.2829,0.2829,0.0,0.0,-0.01391,-0.3188,-0.5397,0.0,-0.04219,-0.2314,-0.469,-0.6412,1.0,3.0,10.0,10.0,10.0,0.0,0.0,20.0,44.0,121.0,1.0,1.0,0.0,0.0,0.0,1.614,1.979,2.328,0.8035,0.9009,0.9918,0.8448,0.8891,0.8969,0.7289,0.7725,0.7882
2002-08-05,x59328,31.76,0.07872,0.1039,0.01449,0.1524,-0.01511,1.0,1.0,1.0,1.0,0.0,0.07872,0.1574,0.2336,0.2336,0.3256,0.0,0.0,-0.001257,-0.1675,-0.1675,0.0,-0.04625,-0.1904,-0.3252,-0.3252,1.0,3.0,12.0,12.0,83.0,0.0,0.0,20.0,45.0,45.0,1.0,1.0,0.0,0.0,1.0,12.66,12.36,14.72,7.747,10.01,9.765,0.9921,0.9904,0.9945,0.9823,0.9866,0.9853
2002-08-05,x66181,27.48,0.02001,-0.02838,0.186,0.03348,-0.2318,1.0,0.0,1.0,1.0,0.0,0.02001,0.02948,0.2347,0.238,0.238,0.0,-0.02838,-0.03603,-0.139,-0.2529,0.0,-0.0562,-0.06363,-0.3045,-0.3965,1.0,4.0,15.0,29.0,29.0,0.0,5.0,6.0,46.0,121.0,1.0,0.0,1.0,0.0,0.0,2.761,2.074,2.194,4.421,5.533,5.488,0.9332,0.8967,0.8913,0.9548,0.9656,0.9669
2002-08-05,x75857,6.9,0.1391,0.02319,0.09275,-0.287,0.0116,1.0,1.0,1.0,0.0,1.0,0.1391,0.1391,0.1391,0.1826,0.4087,0.0,0.0,-0.09565,-0.5884,-0.5884,0.0,-0.1018,-0.2061,-0.652,-0.652,1.0,1.0,1.0,26.0,82.0,0.0,0.0,7.0,47.0,47.0,1.0,1.0,0.0,0.0,1.0,0.9798,1.816,1.885,0.2358,0.3575,0.4712,0.7603,0.8795,0.8711,0.2809,0.4417,0.5709
2002-08-05,x75912,2.73,0.08791,0.01831,-0.1502,-0.04762,-0.1685,1.0,1.0,0.0,0.0,0.0,0.08791,0.1245,0.1245,0.1245,0.1722,0.0,0.0,-0.1832,-0.3956,-0.3956,0.0,-0.09446,-0.2736,-0.4625,-0.4625,1.0,3.0,3.0,3.0,81.0,0.0,0.0,20.0,47.0,47.0,1.0,1.0,0.0,0.0,1.0,0.2942,0.6566,0.8665,0.05285,0.07844,0.1007,0.3949,0.6826,0.7109,0.01375,0.03442,0.07182
2002-08-05,x77178,23.75,0.06021,0.08716,0.1419,0.5019,0.5411,1.0,1.0,1.0,1.0,1.0,0.06021,0.09642,0.2737,0.5562,0.7975,0.0,0.0,0.0,0.0,0.0,0.0,-0.008448,-0.1111,-0.1497,-0.1637,1.0,3.0,13.0,55.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.234,3.633,4.282,1.383,1.537,1.88,0.945,0.9541,0.9669,0.8251,0.8528,0.8877
2002-08-05,x88313,11.84,0.01605,0.07263,0.2812,0.04814,0.05489,1.0,1.0,1.0,1.0,1.0,0.01605,0.07855,0.2812,0.2939,0.2939,0.0,0.0,0.0,-0.2331,-0.2331,0.0,-0.006265,-0.05403,-0.4073,-0.4073,1.0,3.0,21.0,23.0,23.0,0.0,0.0,0.0,46.0,46.0,1.0,1.0,1.0,0.0,0.0,0.2504,0.3302,0.3833,0.1935,0.2613,0.2883,0.3084,0.4723,0.4843,0.2279,0.3136,0.3646
2002-08-06,x25320,21.87,0.01509,7.666e-07,0.04252,-0.02378,0.08276,1.0,1.0,1.0,0.0,1.0,0.01509,0.01875,0.08231,0.08231,0.1363,0.0,0.0,-0.03521,-0.03612,-0.09511,0.0,-0.0184,-0.05296,-0.1094,-0.1639,1.0,2.0,15.0,15.0,113.0,0.0,0.0,10.0,61.0,69.0,1.0,1.0,1.0,0.0,1.0,0.2568,0.1676,0.192,0.5944,0.5893,0.5947,0.3209,0.1989,0.2136,0.6417,0.6405,0.6501
2002-08-06,x90609,1.9,-0.02105,-0.1684,0.2895,0.4158,0.6053,0.0,0.0,1.0,1.0,1.0,0.0,0.03684,0.5105,0.5105,1.095,-0.02105,-0.1684,-0.1684,-0.1684,-0.1684,-0.02105,-0.198,-0.198,-0.3206,-0.3206,0.0,2.0,14.0,14.0,108.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.2747,0.5766,0.7447,0.05252,0.07353,0.07616,0.3622,0.6501,0.6703,0.01378,0.03059,0.04788
2002-08-07,x83332,1.9,0.03425,0.0274,0.2123,-0.1644,0.03424,1.0,1.0,1.0,0.0,1.0,0.03425,0.05479,0.3904,0.3904,0.3904,0.0,0.0,-0.02055,-0.6027,-0.6027,0.0,-0.02597,-0.1281,-0.7143,-0.7143,1.0,3.0,19.0,19.0,19.0,0.0,0.0,9.0,46.0,46.0,1.0,1.0,1.0,0.0,0.0,6.285,6.972,7.964,0.3923,0.8517,1.086,0.9724,0.9828,0.9853,0.4587,0.7476,0.7993
2002-08-07,x83981,3.05,-0.006557,0.1213,0.4754,-0.08525,-0.009834,0.0,1.0,1.0,0.0,0.0,0.0,0.2459,0.8852,0.8852,0.8852,-0.006557,-0.006557,-0.006557,-0.4557,-0.4557,-0.006557,-0.1,-0.2487,-0.7113,-0.7113,0.0,3.0,13.0,13.0,13.0,1.0,1.0,1.0,44.0,44.0,0.0,1.0,1.0,0.0,0.0,2.3,2.878,2.482,0.09868,0.1813,0.3805,0.9035,0.9407,0.9079,0.09252,0.1989,0.4696
2002-08-08,x61735,14.6,0.05343,0.3466,0.4288,0.2466,0.224,1.0,1.0,1.0,1.0,1.0,0.05343,0.3466,0.4295,0.4781,0.4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02851,-0.2289,-0.2289,1.0,5.0,19.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4872,0.2557,0.315,0.3838,0.4695,0.4798,0.5846,0.3709,0.4088,0.4488,0.5621,0.5764
2002-08-08,x78139,3.22,-0.03697,-0.05871,0.2209,0.6775,0.06865,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2582,0.7086,0.7956,-0.03697,-0.2047,-0.2047,-0.2047,-0.2047,-0.03697,-0.2047,-0.2047,-0.3221,-0.4239,0.0,0.0,20.0,61.0,76.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.5451,0.7706,0.9959,0.0903,0.1851,0.1981,0.624,0.7132,0.7459,0.07283,0.2065,0.2155
2002-08-08,x85914,29.32,0.08747,0.1872,0.2404,0.007673,0.3509,1.0,1.0,1.0,1.0,1.0,0.08747,0.1872,0.2404,0.3023,0.4757,0.0,0.0,0.0,-0.08031,-0.09565,0.0,-0.01244,-0.1504,-0.2938,-0.3056,1.0,5.0,21.0,27.0,108.0,0.0,0.0,0.0,43.0,66.0,1.0,1.0,1.0,0.0,1.0,0.7854,0.7449,0.8855,0.6278,0.7601,0.6847,0.7283,0.7113,0.7164,0.6693,0.717,0.6943
2002-08-09,x61621,32.59,-0.0543,0.1123,0.1003,0.2296,0.1694,0.0,1.0,1.0,1.0,1.0,0.0,0.1123,0.1624,0.3838,0.3838,-0.0543,-0.0543,-0.0543,-0.0543,-0.0543,-0.0543,-0.0543,-0.1251,-0.1251,-0.1792,0.0,5.0,9.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6547,0.7599,0.8314,0.5703,0.6903,0.6947,0.7146,0.6916,0.7017,0.6299,0.6935,0.698
2002-08-12,x21020,18.44,0.04545,0.1077,0.1065,-0.1675,-0.6148,1.0,1.0,1.0,0.0,0.0,0.04545,0.1543,0.3864,0.3864,0.3864,0.0,0.0,0.0,-0.6232,-0.6567,0.0,-0.04041,-0.2088,-0.7282,-0.7524,1.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,42.0,121.0,1.0,1.0,1.0,0.0,0.0,0.3718,0.4056,0.4283,0.1009,0.173,0.2078,0.477,0.5163,0.5212,0.1018,0.1804,0.2357
2002-08-12,x42200,12.62,-0.08082,-0.1315,-0.103,0.2013,0.1854,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2013,0.4453,-0.08082,-0.2266,-0.2266,-0.3074,-0.3074,-0.08082,-0.2266,-0.2266,-0.3074,-0.3074,0.0,0.0,0.0,63.0,107.0,1.0,4.0,4.0,47.0,47.0,0.0,0.0,0.0,1.0,1.0,0.2453,0.3191,0.2847,0.05911,0.1068,0.1305,0.2735,0.4242,0.3591,0.02395,0.08061,0.1068
2002-08-12,x76624,7.77,-0.05418,0.1673,-0.2111,-0.3592,-0.3578,0.0,1.0,0.0,0.0,0.0,0.0,0.1673,0.1673,0.1673,0.1673,-0.05418,-0.05418,-0.2819,-0.6499,-0.6499,-0.05418,-0.05418,-0.3848,-0.7001,-0.7001,0.0,5.0,5.0,5.0,5.0,1.0,1.0,19.0,41.0,41.0,0.0,1.0,0.0,0.0,0.0,1.336,1.943,2.406,0.09552,0.145,0.1582,0.8164,0.881,0.9061,0.08982,0.1344,0.1639
2002-08-13,x16432,14.79,-0.02772,-0.04665,-0.1379,-0.5396,-0.7282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02772,-0.04665,-0.1474,-0.5396,-0.7586,-0.02772,-0.04665,-0.1474,-0.5396,-0.7586,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,57.0,122.0,0.0,0.0,0.0,0.0,0.0,0.3303,0.3432,0.314,0.1679,0.1906,0.1956,0.4431,0.4549,0.4052,0.1976,0.2169,0.2118
2002-08-13,x24272,31.05,0.02365,-0.00135,-0.006416,-0.1682,-0.07365,1.0,0.0,0.0,0.0,0.0,0.02365,0.03919,0.03919,0.03919,0.03919,0.0,-0.00135,-0.07939,-0.1966,-0.1966,0.0,-0.03901,-0.1141,-0.2269,-0.2269,1.0,2.0,2.0,2.0,2.0,0.0,5.0,16.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.2354,0.1041,0.09856,0.1491,0.153,0.1492,0.2635,0.04798,0.04788,0.1637,0.1497,0.1492
2002-08-13,x26403,13.77,0.05301,0.1946,0.1256,0.2614,0.1837,1.0,1.0,1.0,1.0,1.0,0.05301,0.2092,0.2614,0.3696,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,-0.01201,-0.152,-0.186,-0.1951,1.0,4.0,7.0,60.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.699,1.998,2.119,2.014,2.335,2.55,0.9281,0.8868,0.8858,0.8882,0.9098,0.9208
2002-08-13,x48267,12.52,0.1821,0.3387,0.254,-0.03994,-0.3658,1.0,1.0,1.0,0.0,0.0,0.1821,0.393,0.3978,0.3978,0.3978,0.0,0.0,0.0,-0.3387,-0.3658,0.0,-0.03899,-0.2046,-0.5269,-0.5463,1.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,43.0,126.0,1.0,1.0,1.0,0.0,0.0,0.7908,0.905,1.065,0.1639,0.2589,0.296,0.7106,0.7236,0.7624,0.1916,0.3129,0.3683
2002-08-13,x50032,26.76,0.01345,0.03886,-0.002241,-0.2638,-0.2706,1.0,1.0,0.0,0.0,0.0,0.01345,0.03886,0.05344,0.05344,0.05344,0.0,0.0,-0.08333,-0.2638,-0.2799,0.0,-0.01622,-0.1298,-0.3012,-0.3164,1.0,5.0,7.0,7.0,7.0,0.0,0.0,14.0,63.0,64.0,1.0,1.0,0.0,0.0,0.0,0.3337,0.3621,0.3935,0.7191,0.6696,0.6655,0.4471,0.4722,0.4954,0.7086,0.6852,0.6851
2002-08-13,x79108,6.62,-0.006042,0.2296,0.07855,-0.1752,0.06646,0.0,1.0,1.0,0.0,1.0,0.0,0.2477,0.3082,0.3082,0.5952,-0.006042,-0.006042,-0.006042,-0.5136,-0.5136,-0.006042,-0.01453,-0.2217,-0.6282,-0.6282,0.0,4.0,7.0,7.0,104.0,1.0,1.0,1.0,45.0,45.0,0.0,1.0,1.0,0.0,1.0,2.261,2.599,2.541,0.1314,0.3305,0.3398,0.9022,0.9136,0.9134,0.1417,0.3992,0.4217
2002-08-13,x83693,15.18,0.06456,0.1963,0.09486,-0.03294,0.08432,1.0,1.0,1.0,0.0,1.0,0.06456,0.2398,0.3057,0.3057,0.3057,0.0,0.0,0.0,-0.2767,-0.2767,0.0,-0.03507,-0.221,-0.446,-0.446,1.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,38.0,38.0,1.0,1.0,1.0,0.0,0.0,2.34,4.382,4.709,0.2704,0.6028,0.6747,0.9102,0.9635,0.9705,0.3353,0.643,0.6906
2002-08-13,x84342,8.5,0.09529,0.1812,0.2376,0.3329,0.1353,1.0,1.0,1.0,1.0,1.0,0.09529,0.22,0.4918,1.08,1.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.03182,-0.224,-0.3592,-0.4542,1.0,4.0,7.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9028,0.7638,0.8311,0.08601,0.1716,0.199,0.7485,0.6929,0.6998,0.06786,0.1766,0.2228
2002-08-13,x85631,21.8,0.07064,0.1927,0.2202,0.1817,0.2706,1.0,1.0,1.0,1.0,1.0,0.07064,0.1927,0.2826,0.2826,0.4633,0.0,0.0,0.0,0.0,0.0,0.0,-0.007712,-0.098,-0.1659,-0.1659,1.0,5.0,7.0,7.0,107.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2638,0.3419,0.2895,0.08562,0.1034,0.1002,0.3293,0.453,0.3683,0.06387,0.07294,0.07182
2002-08-15,x50906,6.12,-0.01307,0.08497,-0.1438,0.2614,0.5098,0.0,1.0,0.0,1.0,1.0,0.0,0.08497,0.08497,0.3726,1.0,-0.01307,-0.01307,-0.3203,-0.3203,-0.3203,-0.01307,-0.01875,-0.3735,-0.3735,-0.3735,0.0,5.0,5.0,58.0,105.0,1.0,1.0,14.0,14.0,14.0,0.0,1.0,0.0,1.0,1.0,1.429,1.69,2.322,0.08396,0.1524,0.1957,0.8423,0.8544,0.8989,0.06188,0.1494,0.2132
2002-08-16,x21186,20.32,0.0883,0.1274,0.04535,0.02768,0.1289,1.0,1.0,1.0,1.0,1.0,0.0883,0.1537,0.1661,0.1661,0.2654,0.0,0.0,0.0,-0.2506,-0.2506,0.0,-0.02275,-0.1089,-0.3573,-0.3573,1.0,4.0,7.0,7.0,101.0,0.0,0.0,0.0,37.0,37.0,1.0,1.0,1.0,0.0,1.0,0.1478,0.1663,0.1446,0.323,0.2975,0.2164,0.1238,0.1724,0.1324,0.4012,0.3697,0.2463
2002-08-16,x42024,26.47,0.04042,0.04836,-0.05893,-0.1235,-0.05742,1.0,1.0,0.0,0.0,0.0,0.04042,0.05025,0.05251,0.05251,0.0612,0.0,0.0,-0.05893,-0.2592,-0.2592,0.0,-0.01053,-0.1059,-0.2961,-0.2961,1.0,4.0,6.0,6.0,103.0,0.0,0.0,21.0,37.0,37.0,1.0,1.0,0.0,0.0,1.0,0.135,0.1409,0.1418,0.1013,0.1046,0.1019,0.0978,0.113,0.125,0.1078,0.08046,0.07721
2002-08-21,x88853,27.66,-0.007592,-0.005785,-0.0705,-0.15,0.03145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.001085,0.001085,0.09508,-0.007592,-0.03398,-0.0705,-0.243,-0.243,-0.007592,-0.03398,-0.07151,-0.2438,-0.2438,0.0,0.0,12.0,12.0,98.0,1.0,3.0,21.0,35.0,35.0,0.0,0.0,0.0,0.0,1.0,0.1354,0.1087,0.1334,0.1498,0.1566,0.1672,0.09381,0.0613,0.09982,0.1657,0.1571,0.1682
2002-08-26,x12052,74.93,0.01695,-0.004806,0.09502,0.105,-0.1946,1.0,0.0,1.0,1.0,0.0,0.01695,0.04951,0.1557,0.1557,0.1557,0.0,-0.004806,-0.004806,-0.004806,-0.1946,0.0,-0.05175,-0.05254,-0.1245,-0.3031,1.0,4.0,14.0,14.0,14.0,0.0,5.0,5.0,5.0,126.0,1.0,0.0,1.0,1.0,0.0,0.5799,0.3972,0.3884,0.9737,0.98,0.901,0.6096,0.5106,0.4908,0.7849,0.785,0.7712
2002-08-27,x10693,6.71,-0.2474,-0.1759,-0.3696,-0.4009,-0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2474,-0.2474,-0.5499,-0.5499,-0.5499,-0.2474,-0.2474,-0.5499,-0.5499,-0.5499,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.6462,0.6651,0.6801,0.2731,0.2681,0.281,0.6434,0.666,0.6605,0.3406,0.3186,0.3469
2002-08-27,x87432,15.31,-0.03005,-0.1182,-0.09994,0.2756,-0.1444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007838,0.2756,0.3037,-0.03005,-0.1607,-0.1607,-0.2913,-0.2913,-0.03005,-0.1607,-0.1607,-0.2968,-0.4264,0.0,0.0,10.0,63.0,90.0,1.0,4.0,4.0,31.0,31.0,0.0,0.0,1.0,1.0,1.0,0.6671,0.6278,0.6453,0.4571,0.6753,0.6785,0.6554,0.6449,0.6458,0.5478,0.6891,0.6919
2002-08-29,x43123,8.4,0.03452,-0.07143,-0.1762,-0.2024,-0.6702,1.0,0.0,0.0,0.0,0.0,0.03452,0.03452,0.03452,0.03452,0.03452,0.0,-0.07619,-0.2619,-0.2655,-0.6702,0.0,-0.107,-0.2865,-0.29,-0.6812,1.0,1.0,1.0,1.0,1.0,0.0,4.0,17.0,28.0,126.0,1.0,0.0,0.0,0.0,0.0,0.07039,0.06925,0.07316,0.04409,0.06457,0.06777,0.01992,0.01919,0.03137,0.01594,0.01727,0.03321
2002-08-29,x51369,12.59,0.004766,-0.0135,-0.2375,0.3495,-0.116,1.0,0.0,0.0,1.0,0.0,0.004766,0.004766,0.06275,0.3495,0.3495,0.0,-0.08578,-0.2812,-0.4265,-0.4265,0.0,-0.09012,-0.3236,-0.4604,-0.4604,1.0,1.0,8.0,63.0,63.0,0.0,4.0,16.0,28.0,28.0,1.0,0.0,0.0,1.0,1.0,0.5525,0.7511,0.7624,0.1605,0.2743,0.2798,0.6036,0.6891,0.6827,0.1793,0.3244,0.3432
2002-08-29,x76149,25.66,0.006235,0.05807,-0.1309,-0.07638,-0.228,1.0,1.0,0.0,0.0,0.0,0.006235,0.05807,0.0834,0.0834,0.0834,0.0,-0.01208,-0.1695,-0.2564,-0.2564,0.0,-0.0182,-0.2335,-0.3137,-0.3137,1.0,5.0,6.0,6.0,6.0,0.0,2.0,18.0,51.0,51.0,1.0,1.0,0.0,0.0,0.0,0.6508,0.7637,0.796,0.7711,0.9911,1.092,0.6474,0.6948,0.6937,0.7291,0.7946,0.8026
2002-08-29,x85522,4.0,-0.0375,-3.295e-07,-0.285,0.1575,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015,0.255,0.255,-0.0375,-0.085,-0.285,-0.3775,-0.3775,-0.0375,-0.085,-0.2956,-0.3867,-0.3867,0.0,0.0,7.0,48.0,48.0,1.0,4.0,21.0,26.0,26.0,0.0,0.0,0.0,1.0,1.0,0.8154,1.859,3.102,0.08441,0.1172,0.1809,0.7211,0.8829,0.9354,0.06574,0.09405,0.19
2002-08-30,x20124,36.11,-0.07616,0.006092,-0.2135,-0.2052,-0.2282,0.0,1.0,0.0,0.0,0.0,0.0,0.006092,0.006092,0.006092,0.006092,-0.07616,-0.07616,-0.2371,-0.4184,-0.4184,-0.07616,-0.07616,-0.2417,-0.422,-0.422,0.0,5.0,5.0,5.0,5.0,1.0,3.0,16.0,27.0,27.0,0.0,1.0,0.0,0.0,0.0,1.569,0.9581,0.8534,1.032,1.255,1.36,0.8566,0.737,0.7066,0.7888,0.8196,0.8247
2002-08-30,x75912,2.28,-0.02193,0.08772,-0.1842,0.3596,-0.0614,0.0,1.0,0.0,1.0,0.0,0.0,0.08772,0.2368,0.4035,0.4035,-0.02193,-0.02193,-0.2105,-0.2763,-0.2763,-0.02193,-0.02193,-0.3617,-0.4149,-0.4312,0.0,4.0,8.0,62.0,62.0,1.0,1.0,20.0,28.0,28.0,0.0,1.0,0.0,1.0,1.0,0.3228,0.6338,0.8298,0.04207,0.07133,0.09637,0.4263,0.6468,0.7011,0.01195,0.02879,0.06458
2002-09-03,x10078,6.9,0.05217,0.01739,-0.2551,0.2,-0.03478,1.0,1.0,0.0,1.0,0.0,0.05217,0.05217,0.05217,0.2438,0.2438,0.0,0.0,-0.2551,-0.2986,-0.2986,0.0,-0.04105,-0.292,-0.3333,-0.3333,1.0,1.0,1.0,62.0,62.0,0.0,0.0,21.0,23.0,23.0,1.0,1.0,0.0,1.0,1.0,15.6,18.01,16.99,0.7881,1.329,1.852,0.994,0.9942,0.9963,0.7331,0.8253,0.8838
2002-09-03,x12067,22.95,0.03268,0.0841,-0.03486,0.5721,0.1996,1.0,1.0,0.0,1.0,1.0,0.03268,0.0841,0.08671,0.6309,0.6309,0.0,-0.04183,-0.09499,-0.1285,-0.1285,0.0,-0.07215,-0.1672,-0.1981,-0.2669,1.0,5.0,6.0,61.0,61.0,0.0,2.0,14.0,25.0,25.0,1.0,1.0,0.0,1.0,1.0,2.466,2.22,2.308,0.2298,0.3135,0.3188,0.9243,0.8983,0.8985,0.2809,0.3839,0.3893
2002-09-03,x16432,12.61,0.02062,0.03807,-0.318,-0.3497,-0.6598,1.0,1.0,0.0,0.0,0.0,0.02062,0.03807,0.03807,0.03807,0.03807,0.0,0.0,-0.3267,-0.46,-0.7169,0.0,-0.01399,-0.3514,-0.4798,-0.7273,1.0,5.0,5.0,5.0,5.0,0.0,0.0,15.0,43.0,108.0,1.0,1.0,0.0,0.0,0.0,0.4226,0.3447,0.3217,0.139,0.1869,0.1933,0.5538,0.4568,0.4188,0.1534,0.2054,0.2085
2002-09-03,x24272,28.83,0.009822,0.06621,-0.04365,0.06439,-1.756e-06,1.0,1.0,0.0,1.0,0.0,0.009822,0.06621,0.09167,0.09167,0.09167,0.0,-0.00873,-0.04365,-0.135,-0.135,0.0,-0.01837,-0.124,-0.2076,-0.2076,1.0,5.0,6.0,6.0,6.0,0.0,2.0,21.0,26.0,26.0,1.0,1.0,0.0,0.0,0.0,0.1187,0.106,0.09926,0.1213,0.1508,0.1484,0.09363,0.05182,0.04797,0.1235,0.144,0.1476
2002-09-03,x24643,47.04,-0.01616,0.0102,-0.1348,0.08759,-0.1492,0.0,1.0,0.0,1.0,0.0,0.0,0.0102,0.01488,0.08759,0.08759,-0.01616,-0.05825,-0.1794,-0.2334,-0.2334,-0.01616,-0.05825,-0.1915,-0.2447,-0.2447,0.0,5.0,6.0,63.0,63.0,1.0,2.0,18.0,26.0,26.0,0.0,1.0,0.0,1.0,1.0,0.9649,0.9321,1.01,1.293,1.519,1.589,0.7729,0.7294,0.7509,0.8267,0.8484,0.8561
2002-09-03,x25785,19.73,0.01006,-0.003656,-0.1472,0.04662,-0.2907,1.0,0.0,0.0,1.0,0.0,0.01006,0.01006,0.02011,0.04662,0.04662,0.0,-0.06764,-0.1472,-0.3464,-0.3464,0.0,-0.07692,-0.164,-0.3593,-0.3593,1.0,1.0,6.0,63.0,63.0,0.0,3.0,21.0,26.0,26.0,1.0,0.0,0.0,1.0,1.0,2.426,2.416,2.156,1.21,1.406,1.683,0.9203,0.9098,0.8856,0.8187,0.8349,0.869
2002-09-03,x50032,24.53,0.01753,0.128,-0.001631,-0.03914,-0.2332,1.0,1.0,0.0,0.0,0.0,0.01753,0.128,0.128,0.128,0.128,0.0,0.0,-0.02405,-0.2144,-0.2405,0.0,0.0,-0.1348,-0.3036,-0.3267,1.0,5.0,5.0,5.0,5.0,0.0,0.0,16.0,50.0,124.0,1.0,1.0,0.0,0.0,0.0,0.4067,0.3524,0.3941,0.6573,0.6709,0.6654,0.5359,0.4664,0.4945,0.6873,0.6852,0.6863
2002-09-03,x51377,14.97,0.01536,-0.06279,-0.1897,0.3594,0.08016,1.0,0.0,0.0,1.0,1.0,0.01536,0.01536,0.01536,0.4061,0.4061,0.0,-0.1022,-0.2191,-0.2979,-0.2979,0.0,-0.1158,-0.2309,-0.3086,-0.39,1.0,1.0,1.0,61.0,61.0,0.0,3.0,14.0,25.0,25.0,1.0,0.0,0.0,1.0,1.0,0.5928,0.6607,0.725,0.1848,0.2661,0.2608,0.6355,0.6622,0.6697,0.2331,0.3167,0.3118
2002-09-03,x52230,16.58,0.01387,0.03378,-0.1466,0.1876,-0.225,1.0,1.0,0.0,1.0,0.0,0.01387,0.03378,0.04343,0.2449,0.2449,0.0,-0.03498,-0.1466,-0.2726,-0.2726,0.0,-0.04819,-0.1821,-0.3029,-0.3774,1.0,5.0,6.0,57.0,57.0,0.0,2.0,21.0,26.0,26.0,1.0,1.0,0.0,1.0,1.0,0.1965,0.1742,0.1766,0.1873,0.23,0.2284,0.253,0.19,0.1734,0.2371,0.2553,0.2601
2002-09-03,x53613,34.02,0.02293,0.1029,-0.1987,-0.07466,-0.5297,1.0,1.0,0.0,0.0,0.0,0.02293,0.1029,0.1029,0.1029,0.1029,0.0,0.0,-0.2728,-0.3092,-0.6026,0.0,-0.01803,-0.3406,-0.3737,-0.6397,1.0,5.0,5.0,5.0,5.0,0.0,0.0,19.0,24.0,113.0,1.0,1.0,0.0,0.0,0.0,1.916,2.092,2.253,0.6959,0.878,0.9588,0.8825,0.8925,0.893,0.7052,0.7582,0.7823
2002-09-03,x57665,42.18,-0.000237,-0.001184,0.02181,0.1036,0.1043,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.08132,0.1249,0.1268,-0.000237,-0.02916,-0.02916,-0.0678,-0.0678,-0.000237,-0.02916,-0.05503,-0.1379,-0.1379,0.0,0.0,17.0,43.0,90.0,1.0,4.0,4.0,26.0,26.0,0.0,0.0,1.0,1.0,1.0,0.6671,0.4049,0.4089,0.4477,0.4953,0.4504,0.6633,0.5144,0.5055,0.5339,0.5758,0.548
2002-09-03,x59328,31.72,0.01576,0.03846,-0.09836,0.3272,0.07062,1.0,1.0,0.0,1.0,1.0,0.01576,0.03846,0.04792,0.3272,0.3272,0.0,-0.04729,-0.1242,-0.1665,-0.1665,0.0,-0.06207,-0.1643,-0.2046,-0.285,1.0,5.0,6.0,63.0,63.0,0.0,2.0,19.0,25.0,25.0,1.0,1.0,0.0,1.0,1.0,13.88,13.37,14.52,7.122,9.556,9.662,0.992,0.9923,0.9945,0.9781,0.9846,0.9852
