trade_date,stock,purchase_price,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2020-03-20,x48653,230.61,-0.07016,0.2882,0.5561,0.6511,0.7459,0.0,1.0,1.0,1.0,1.0,0.0,0.3203,0.6361,0.7807,0.855,-0.07016,-0.07016,-0.07016,-0.07016,-0.07016,-0.07016,-0.07016,-0.0713,-0.09037,-0.09461,0.0,4.0,18.0,48.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2613,0.2672,0.2773,0.8926,0.8205,0.8325,0.249,0.2143,0.2313,0.7391,0.7008,0.7071
2020-03-20,x52329,65.65,-0.04021,0.1406,0.1913,0.3036,0.4335,0.0,1.0,1.0,1.0,1.0,0.0,0.2158,0.2826,0.3634,0.4451,-0.04021,-0.04021,-0.04021,-0.04021,-0.04021,-0.04021,-0.06189,-0.07114,-0.1496,-0.1496,0.0,4.0,19.0,54.0,123.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1946,0.2475,0.264,0.2504,0.2374,0.2311,0.166,0.1873,0.2108,0.2984,0.2355,0.2071
2020-03-20,x52476,179.17,-0.009749,0.1316,0.2309,0.5892,0.4758,0.0,1.0,1.0,1.0,1.0,0.0,0.1514,0.2309,0.6985,0.6985,-0.009749,-0.009749,-0.009749,-0.009749,-0.009749,-0.009749,-0.01726,-0.1268,-0.1268,-0.1311,0.0,4.0,21.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.183,0.1996,0.215,0.3674,0.3367,0.3215,0.1403,0.1332,0.1418,0.4486,0.3977,0.3694
2020-03-20,x57568,878.24,-0.05374,0.1729,0.194,0.2877,0.5101,0.0,1.0,1.0,1.0,1.0,0.0,0.1729,0.2789,0.3737,0.5425,-0.05374,-0.05374,-0.05374,-0.05374,-0.05374,-0.05374,-0.05374,-0.06638,-0.1286,-0.1286,0.0,5.0,19.0,52.0,124.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3797,0.5442,0.5693,0.4817,0.458,0.4402,0.3953,0.5116,0.5336,0.5534,0.5251,0.5056
2020-03-20,x59248,73.88,-0.06443,0.03032,0.1397,0.02951,-0.0712,0.0,1.0,1.0,1.0,0.0,0.0,0.04548,0.2832,0.2832,0.2832,-0.06443,-0.06443,-0.06443,-0.06443,-0.09989,-0.06443,-0.06443,-0.1118,-0.2359,-0.2985,0.0,4.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,76.0,0.0,1.0,1.0,1.0,0.0,0.3604,0.4455,0.4117,0.2022,0.2196,0.2486,0.3636,0.4208,0.3899,0.2154,0.2027,0.2407
2020-03-20,x66093,28.45,-0.05905,0.04886,0.04991,0.06538,0.01687,0.0,1.0,1.0,1.0,1.0,0.0,0.07557,0.09771,0.168,0.168,-0.05905,-0.05905,-0.05905,-0.05905,-0.05905,-0.05905,-0.05905,-0.1026,-0.1063,-0.13,0.0,4.0,19.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.359,8.05,7.601,5.301,5.242,5.135,0.9862,0.9903,0.9907,0.9723,0.9691,0.9701
2020-03-20,x75107,130.51,0.01402,0.1129,0.2604,0.9699,1.031,1.0,1.0,1.0,1.0,1.0,0.01402,0.143,0.2735,0.9699,1.429,0.0,0.0,0.0,0.0,0.0,0.0,-0.02635,-0.05209,-0.06988,-0.1638,1.0,4.0,20.0,63.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1048,0.1824,0.1614,0.1435,0.1657,0.2296,0.0415,0.1158,0.09328,0.1245,0.1158,0.2034
2020-03-20,x75828,173.88,0.09811,0.09696,0.3029,0.4975,0.4481,1.0,1.0,1.0,1.0,1.0,0.09811,0.141,0.3584,0.4975,0.6902,0.0,0.0,0.0,0.0,0.0,0.0,-0.06107,-0.06107,-0.06107,-0.1541,1.0,4.0,18.0,63.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6149,0.7316,0.9726,0.6178,0.5677,0.5895,0.5751,0.6216,0.7146,0.6561,0.6062,0.6157
2020-03-20,x77357,110.0,-0.01382,0.1307,0.3167,0.6768,0.7994,0.0,1.0,1.0,1.0,1.0,0.0,0.1634,0.4089,0.7262,1.085,-0.01382,-0.01382,-0.01382,-0.01382,-0.01382,-0.01382,-0.02805,-0.06543,-0.06543,-0.137,0.0,4.0,19.0,62.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2168,0.2606,0.2645,0.4156,0.4067,0.3815,0.1996,0.2046,0.2127,0.5079,0.471,0.444
2020-03-20,x79265,25.52,0.1352,0.2743,0.5929,0.5658,0.4107,1.0,1.0,1.0,1.0,1.0,0.1352,0.3233,0.5929,0.9083,0.9083,0.0,0.0,0.0,0.0,0.0,0.0,-0.03702,-0.0915,-0.1795,-0.3111,1.0,4.0,21.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2871,0.2045,0.2076,0.1051,0.1339,0.14,0.2668,0.1371,0.1362,0.06126,0.06757,0.06903
2020-03-20,x80711,28.28,-0.1067,0.2356,0.2628,0.3476,0.2338,0.0,1.0,1.0,1.0,1.0,0.0,0.2356,0.4119,0.5479,0.5479,-0.1067,-0.1067,-0.1067,-0.1067,-0.1067,-0.1067,-0.1067,-0.1283,-0.1606,-0.2029,0.0,5.0,14.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.243,0.2668,0.272,0.1404,0.1492,0.156,0.2213,0.2124,0.2239,0.1126,0.09073,0.08955
2020-03-20,x85348,332.57,-0.02686,0.1799,0.3981,0.5196,0.5859,0.0,1.0,1.0,1.0,1.0,0.0,0.3042,0.4492,0.6618,0.687,-0.02686,-0.02686,-0.02686,-0.02686,-0.02686,-0.02686,-0.09531,-0.1644,-0.1644,-0.1644,0.0,4.0,19.0,53.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4329,0.4709,0.4386,0.518,0.6217,0.6443,0.4407,0.4459,0.4254,0.5929,0.6313,0.6418
2020-03-20,x88031,156.29,-0.02169,0.08234,0.1332,0.3451,0.5161,0.0,1.0,1.0,1.0,1.0,0.0,0.1102,0.2363,0.3933,0.6608,-0.02169,-0.02169,-0.02169,-0.02169,-0.02169,-0.02169,-0.02507,-0.08448,-0.08448,-0.08714,0.0,4.0,16.0,49.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7302,0.7523,0.7911,0.7071,0.6437,0.6711,0.6285,0.6293,0.6418,0.6858,0.639,0.653
2020-03-20,x89258,42.26,-0.07194,0.2551,0.2255,0.4929,0.6126,0.0,1.0,1.0,1.0,1.0,0.0,0.2932,0.389,0.7683,0.7683,-0.07194,-0.07194,-0.07194,-0.07194,-0.07194,-0.07194,-0.07194,-0.1566,-0.2038,-0.2235,0.0,4.0,14.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7003,0.5831,0.5289,0.511,0.693,0.771,0.6107,0.5328,0.5112,0.583,0.6622,0.6884
2020-03-20,x90601,80.5,-0.09491,0.1525,0.3077,0.4761,0.5211,0.0,1.0,1.0,1.0,1.0,0.0,0.1655,0.3819,0.5068,0.7053,-0.09491,-0.09491,-0.09491,-0.09491,-0.09491,-0.09491,-0.09491,-0.09491,-0.09491,-0.108,0.0,4.0,19.0,54.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1926,0.1922,0.1832,0.355,0.3312,0.3288,0.1621,0.1236,0.1157,0.4368,0.3938,0.3769
2020-03-20,x90805,36.97,-0.01439,0.01439,0.1077,0.1807,0.2729,0.0,1.0,1.0,1.0,1.0,0.0,0.1226,0.1898,0.3939,0.3939,-0.01439,-0.01439,-0.02132,-0.02132,-0.02132,-0.01439,-0.09639,-0.1282,-0.2264,-0.2639,0.0,3.0,14.0,54.0,54.0,1.0,1.0,10.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.8498,1.017,0.958,0.08016,0.08983,0.0948,0.6937,0.7259,0.7052,0.01976,0.01544,0.01306
2020-03-20,x92614,100.69,-0.03595,0.1994,0.2457,0.2549,0.3733,0.0,1.0,1.0,1.0,1.0,0.0,0.1994,0.3269,0.3269,0.4876,-0.03595,-0.03595,-0.03595,-0.03595,-0.03595,-0.03595,-0.03595,-0.1098,-0.1298,-0.1298,0.0,5.0,16.0,16.0,97.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.247,0.2553,0.2366,0.5021,0.4372,0.4245,0.2273,0.1988,0.1754,0.5751,0.5,0.4888
2020-03-20,x92655,1652.71,-0.05678,0.1736,0.3272,0.4098,0.491,0.0,1.0,1.0,1.0,1.0,0.0,0.2362,0.4446,0.5095,0.5669,-0.05678,-0.05678,-0.05678,-0.05678,-0.05678,-0.05678,-0.05678,-0.1014,-0.1014,-0.1014,0.0,4.0,18.0,53.0,102.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.052,1.041,1.036,5.25,4.814,5.061,0.747,0.7297,0.7332,0.9704,0.9672,0.9683
2020-03-20,x92778,33.74,-0.0243,0.01719,0.1266,0.1938,0.2916,0.0,1.0,1.0,1.0,1.0,0.0,0.1156,0.1998,0.3883,0.3883,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0243,-0.0882,-0.1052,-0.2293,-0.2635,0.0,3.0,16.0,54.0,54.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6589,0.7425,0.6643,0.169,0.1934,0.2033,0.5909,0.6255,0.5951,0.1561,0.166,0.1586
2020-03-20,x93089,124.25,-0.02471,0.1088,0.1687,0.3214,0.4614,0.0,1.0,1.0,1.0,1.0,0.0,0.1437,0.2377,0.3898,0.5516,-0.02471,-0.02471,-0.02471,-0.02471,-0.02471,-0.02471,-0.03047,-0.05579,-0.05797,-0.07625,0.0,4.0,19.0,48.0,115.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1715,0.1992,0.1881,0.5232,0.4909,0.4809,0.1225,0.1293,0.1194,0.6028,0.5579,0.5373
2020-03-23,x10909,218.8,0.06801,0.1744,0.294,0.3016,0.2559,1.0,1.0,1.0,1.0,1.0,0.06801,0.1744,0.294,0.3501,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,-0.01687,-0.05495,-0.1139,-0.1139,1.0,5.0,21.0,53.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4478,0.5054,0.5216,0.4485,0.4321,0.4353,0.4585,0.4691,0.5047,0.5257,0.4942,0.4972
2020-03-23,x11618,112.72,0.1132,0.1285,0.2363,0.4897,0.5515,1.0,1.0,1.0,1.0,1.0,0.1132,0.1466,0.275,0.5216,0.7626,0.0,0.0,0.0,0.0,0.0,0.0,-0.03931,-0.05664,-0.06577,-0.12,1.0,3.0,18.0,53.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9998,1.096,0.8848,0.4113,0.3828,0.3854,0.7332,0.751,0.6841,0.5,0.444,0.4486
2020-03-23,x11674,76.8,0.1264,0.2945,0.3326,0.3898,0.449,1.0,1.0,1.0,1.0,1.0,0.1264,0.2945,0.4484,0.5286,0.5683,0.0,0.0,0.0,0.0,0.0,0.0,-0.004593,-0.1237,-0.1374,-0.1374,1.0,5.0,13.0,53.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3215,0.3112,0.2682,0.4152,0.4632,0.4761,0.3142,0.278,0.2187,0.5059,0.5328,0.5346
2020-03-23,x13788,92.66,0.1198,0.2592,0.3578,0.4779,0.7372,1.0,1.0,1.0,1.0,1.0,0.1198,0.2725,0.4108,0.5382,0.7843,0.0,0.0,0.0,0.0,0.0,0.0,-0.05207,-0.05207,-0.08047,-0.08047,1.0,3.0,18.0,50.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4542,0.5191,0.5078,1.273,1.178,1.108,0.4625,0.4961,0.4953,0.8103,0.8069,0.7963
2020-03-23,x15707,13.35,0.1418,0.2835,0.1533,0.2401,0.1788,1.0,1.0,1.0,1.0,1.0,0.1418,0.3448,0.3448,0.4802,0.4802,0.0,0.0,0.0,0.0,0.0,0.0,-0.06743,-0.1424,-0.1622,-0.2252,1.0,3.0,13.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.959,2.311,2.381,0.2915,0.372,0.4157,0.8834,0.9131,0.914,0.3636,0.4344,0.4785
2020-03-23,x16600,222.86,0.09414,0.2365,0.2858,0.1717,0.2295,1.0,1.0,1.0,1.0,1.0,0.09414,0.2365,0.3144,0.3144,0.3425,0.0,0.0,0.0,0.0,0.0,0.0,-0.01216,-0.04442,-0.1258,-0.1407,1.0,5.0,18.0,18.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1942,0.2533,0.2664,0.4541,0.4352,0.4113,0.168,0.1969,0.215,0.5316,0.4961,0.4766
2020-03-23,x17144,94.56,0.02009,0.1442,0.2731,0.3012,0.224,1.0,1.0,1.0,1.0,1.0,0.02009,0.1442,0.2851,0.3443,0.3904,0.0,0.0,0.0,0.0,0.0,0.0,-0.01203,-0.03414,-0.05727,-0.1281,1.0,5.0,19.0,36.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.019,0.93,1.021,0.7041,0.6261,0.6252,0.7352,0.6911,0.7252,0.6838,0.6351,0.6318
2020-03-23,x18163,197.01,0.05701,0.1771,0.2221,0.2052,0.3993,1.0,1.0,1.0,1.0,1.0,0.05701,0.1771,0.2763,0.2763,0.4382,0.0,0.0,0.0,0.0,0.0,0.0,-0.02276,-0.0493,-0.1048,-0.1048,1.0,5.0,18.0,18.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.742,1.838,1.899,6.139,5.88,5.733,0.8617,0.8764,0.8785,0.9783,0.9788,0.9757
2020-03-23,x21371,85.87,0.06195,0.1815,0.1961,0.3127,0.1488,1.0,1.0,1.0,1.0,1.0,0.06195,0.1815,0.2495,0.4466,0.4466,0.0,0.0,0.0,0.0,0.0,0.0,-0.02963,-0.05778,-0.115,-0.2151,1.0,5.0,18.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4299,0.6728,0.6966,0.3051,0.2865,0.3039,0.4447,0.6042,0.6075,0.3834,0.3282,0.3439
2020-03-23,x21776,59.96,0.1511,0.2418,0.2408,0.2532,0.1591,1.0,1.0,1.0,1.0,1.0,0.1511,0.2418,0.3059,0.3963,0.3963,0.0,0.0,0.0,0.0,0.0,0.0,-0.02979,-0.1203,-0.1203,-0.1708,1.0,5.0,13.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.176,1.543,1.37,0.8232,0.8672,0.9415,0.7806,0.834,0.8112,0.7213,0.7259,0.7533
2020-03-23,x22509,147.5,0.1317,0.1851,0.2423,0.4299,0.6563,1.0,1.0,1.0,1.0,1.0,0.1317,0.2381,0.3403,0.5717,0.796,0.0,0.0,0.0,0.0,0.0,0.0,-0.05303,-0.11,-0.1331,-0.1331,1.0,3.0,13.0,52.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3536,0.3507,0.3223,0.4739,0.5484,0.5613,0.3557,0.3185,0.2822,0.5474,0.5888,0.5981
2020-03-23,x24205,363.32,0.1369,0.3542,0.3606,0.3599,0.5204,1.0,1.0,1.0,1.0,1.0,0.1369,0.3542,0.3606,0.4339,0.6278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1129,-0.1129,-0.1129,1.0,5.0,21.0,53.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5753,0.5365,0.4988,2.523,2.229,2.119,0.5613,0.5058,0.4804,0.9091,0.8938,0.8953
2020-03-23,x30940,57.72,0.1091,0.1689,0.2817,0.4376,0.3903,1.0,1.0,1.0,1.0,1.0,0.1091,0.2443,0.4938,0.7479,0.7479,0.0,0.0,0.0,0.0,0.0,0.0,-0.09399,-0.1962,-0.2513,-0.2513,1.0,3.0,12.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2255,0.23,0.2391,0.08397,0.1167,0.1249,0.2134,0.1602,0.1757,0.02964,0.05212,0.05234
2020-03-23,x32803,18.66,0.03483,0.3944,0.4405,0.7004,0.1367,1.0,1.0,1.0,1.0,1.0,0.03483,0.3944,0.448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1649,-0.201,-0.4494,1.0,5.0,18.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5343,0.508,0.4971,0.08848,0.1513,0.1708,0.5237,0.4749,0.4766,0.0415,0.09846,0.1121
2020-03-23,x37584,45.9,0.08235,0.1608,0.05425,0.4177,0.3137,1.0,1.0,1.0,1.0,1.0,0.08235,0.1909,0.1909,0.5837,0.5837,0.0,0.0,0.0,0.0,0.0,0.0,-0.04775,-0.1597,-0.1597,-0.1729,1.0,3.0,3.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9436,0.9552,0.8182,0.2155,0.2629,0.3118,0.7154,0.7027,0.6542,0.2451,0.2761,0.3589
2020-03-23,x38703,50.5,0.1453,0.185,0.06139,0.08317,-0.04792,1.0,1.0,1.0,1.0,0.0,0.1453,0.2238,0.3149,0.3196,0.3196,0.0,0.0,0.0,-0.1077,-0.1077,0.0,-0.03172,-0.1928,-0.3214,-0.3214,1.0,3.0,13.0,53.0,53.0,0.0,0.0,0.0,36.0,36.0,1.0,1.0,1.0,1.0,1.0,6.115,5.523,5.189,2.934,4.032,4.446,0.9802,0.9788,0.9757,0.9328,0.9517,0.9533
2020-03-23,x49656,27.49,0.1277,0.2368,0.2921,0.4016,0.2357,1.0,1.0,1.0,1.0,1.0,0.1277,0.2368,0.3601,0.5387,0.5387,0.0,0.0,0.0,0.0,0.0,0.0,-0.01394,-0.06758,-0.1568,-0.1969,1.0,5.0,18.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.153,1.266,1.243,0.6586,0.8194,0.9237,0.7767,0.7915,0.7832,0.67,0.6988,0.7439
2020-03-23,x62092,296.91,0.1047,0.1162,0.3145,0.3794,0.6665,1.0,1.0,1.0,1.0,1.0,0.1047,0.1162,0.3145,0.3874,0.7276,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367,-0.0367,-0.05014,-0.08108,1.0,5.0,21.0,52.0,114.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3912,0.3801,0.3726,2.572,2.361,2.33,0.4032,0.3514,0.3383,0.9111,0.9093,0.9028
2020-03-23,x65875,56.02,-0.006361,0.08865,0.1527,0.1063,0.1849,0.0,1.0,1.0,1.0,1.0,0.0,0.08865,0.162,0.162,0.2047,-0.006361,-0.007355,-0.007355,-0.007355,-0.007355,-0.006361,-0.01438,-0.03378,-0.0768,-0.09066,0.0,5.0,18.0,18.0,115.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.7,3.31,3.345,4.898,4.729,4.965,0.9506,0.9537,0.9589,0.9684,0.9614,0.9664
2020-03-23,x66157,37.13,0.07847,0.2399,0.1493,0.3211,0.2499,1.0,1.0,1.0,1.0,1.0,0.07847,0.2506,0.3152,0.504,0.504,0.0,0.0,0.0,0.0,0.0,0.0,-0.01133,-0.1648,-0.2343,-0.2343,1.0,3.0,13.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.857,1.602,1.541,1.254,1.654,1.727,0.8735,0.8436,0.8411,0.8083,0.8649,0.871
2020-03-23,x80080,76.78,0.08309,0.2402,0.4032,0.8041,1.099,1.0,1.0,1.0,1.0,1.0,0.08309,0.249,0.5554,1.015,1.227,0.0,0.0,0.0,0.0,0.0,0.0,-0.03087,-0.1291,-0.1398,-0.1398,1.0,3.0,13.0,53.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2401,0.2814,0.2753,0.1456,0.1911,0.2133,0.2253,0.2336,0.2262,0.1265,0.1583,0.1776
2020-03-23,x80320,58.78,0.1735,0.2222,0.1582,0.4403,0.746,1.0,1.0,1.0,1.0,1.0,0.1735,0.2344,0.2758,0.5621,0.7906,0.0,0.0,0.0,0.0,0.0,0.0,-0.03115,-0.1483,-0.1483,-0.1483,1.0,3.0,13.0,52.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3723,0.4108,0.3679,0.3794,0.384,0.3464,0.3834,0.3803,0.3346,0.4723,0.4459,0.4056
2020-03-23,x82651,162.36,0.1128,0.1588,0.1723,0.1428,0.1971,1.0,1.0,1.0,1.0,1.0,0.1128,0.179,0.2165,0.2868,0.4009,0.0,0.0,0.0,0.0,0.0,0.0,-0.03166,-0.06136,-0.131,-0.1635,1.0,3.0,18.0,52.0,87.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.08701,0.1258,0.131,0.2523,0.2781,0.311,0.02372,0.04633,0.0486,0.3043,0.3205,0.3551
2020-03-23,x85269,142.35,0.06223,0.4467,0.5503,0.9209,0.4519,1.0,1.0,1.0,1.0,1.0,0.06223,0.4467,0.5868,1.318,1.318,0.0,0.0,0.0,0.0,0.0,0.0,-0.01228,-0.1452,-0.1976,-0.3966,1.0,5.0,18.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.024,0.8636,0.867,0.4597,0.6797,0.7181,0.7372,0.6757,0.6785,0.5395,0.6525,0.6617
2020-03-23,x86111,179.09,0.06243,0.2875,0.4126,0.4775,0.3455,1.0,1.0,1.0,1.0,1.0,0.06243,0.2875,0.4496,0.4931,0.5148,0.0,0.0,0.0,0.0,0.0,0.0,-0.01674,-0.1024,-0.1211,-0.1211,1.0,5.0,13.0,50.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3956,0.4336,0.4266,2.197,1.934,1.868,0.4071,0.4093,0.4131,0.8972,0.8822,0.8804
2020-03-23,x86339,116.98,0.05753,0.2657,0.3949,0.4219,0.3471,1.0,1.0,1.0,1.0,1.0,0.05753,0.2657,0.428,0.4922,0.4922,0.0,0.0,0.0,0.0,0.0,0.0,-0.03917,-0.07072,-0.1012,-0.1012,1.0,5.0,18.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4257,0.4894,0.4619,1.342,1.149,1.132,0.4407,0.4517,0.4467,0.83,0.8031,0.8019
2020-03-23,x88664,129.61,0.09737,0.204,0.2317,0.4132,0.2284,1.0,1.0,1.0,1.0,1.0,0.09737,0.204,0.3129,0.473,0.5364,0.0,0.0,0.0,0.0,0.0,0.0,-0.01311,-0.08098,-0.09774,-0.2182,1.0,5.0,13.0,39.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1181,0.1133,0.1099,0.2591,0.2219,0.2261,0.05336,0.03475,0.02991,0.3123,0.2085,0.2
2020-03-23,x90373,107.9,0.08174,0.2957,0.3826,0.317,0.3147,1.0,1.0,1.0,1.0,1.0,0.08174,0.2957,0.3828,0.4294,0.4931,0.0,0.0,0.0,0.0,0.0,0.0,-0.009543,-0.05112,-0.1522,-0.1522,1.0,5.0,18.0,24.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.873,0.497,0.3889,0.5906,0.5036,0.5155,0.6957,0.4614,0.3589,0.6443,0.5656,0.5664
2020-03-27,x91416,8.19,-0.01587,-0.1245,0.1905,0.2772,0.8938,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1905,0.6129,0.9792,-0.01587,-0.1245,-0.1245,-0.1245,-0.1245,-0.01587,-0.1245,-0.1338,-0.2082,-0.2082,0.0,0.0,21.0,49.0,119.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,1.239,1.474,1.334,0.08024,0.1012,0.1151,0.8099,0.8282,0.8019,0.04356,0.03089,0.03738
2020-03-30,x15069,10.63,0.01543,0.1173,0.8056,0.8395,0.3241,1.0,1.0,1.0,1.0,1.0,0.01543,0.1265,0.8056,1.602,1.602,0.0,-0.03704,-0.03704,-0.03704,-0.03704,0.0,-0.05167,-0.1139,-0.3191,-0.5089,1.0,4.0,21.0,48.0,48.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.756,3.771,3.171,0.07013,0.1794,0.2288,0.9743,0.9672,0.9533,0.02376,0.139,0.2056
2020-03-30,x39490,9.49,0.01703,0.4282,2.175,2.243,1.499,1.0,1.0,1.0,1.0,1.0,0.01703,0.4282,2.175,3.314,3.314,0.0,-0.0219,-0.0219,-0.0219,-0.0219,0.0,-0.03828,-0.1062,-0.2786,-0.4444,1.0,5.0,21.0,48.0,48.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.07,1.606,1.293,0.05536,0.1688,0.2124,0.899,0.8436,0.7963,0.01386,0.1236,0.1813
2020-03-31,x91461,18.13,-0.02923,0.09653,0.05185,0.1925,0.2013,0.0,1.0,1.0,1.0,1.0,0.0,0.09653,0.1175,0.369,0.369,-0.02923,-0.02923,-0.02923,-0.02923,-0.02923,-0.02923,-0.02923,-0.08687,-0.1559,-0.1648,0.0,5.0,6.0,47.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.156,1.568,1.428,0.196,0.201,0.1916,0.7861,0.8359,0.8202,0.2277,0.1795,0.1404
2020-04-01,x12073,10.32,-0.0126,0.08527,0.1594,0.08624,-0.0009708,0.0,1.0,1.0,1.0,0.0,0.0,0.08527,0.2839,0.3362,0.3362,-0.0126,-0.07849,-0.07849,-0.07849,-0.07849,-0.0126,-0.07849,-0.1415,-0.2146,-0.2835,0.0,5.0,19.0,46.0,46.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.8119,0.931,0.8816,0.1219,0.1285,0.1337,0.6871,0.6911,0.6779,0.103,0.05985,0.0618
