trade_date,stock,purchase_price,trigger_drop_pct,return_1d,return_5d,return_21d,return_63d,return_126d,bounce_1d,bounce_5d,bounce_21d,bounce_63d,bounce_126d,max_return_1d,max_return_5d,max_return_21d,max_return_63d,max_return_126d,min_return_1d,min_return_5d,min_return_21d,min_return_63d,min_return_126d,max_drawdown_1d,max_drawdown_5d,max_drawdown_21d,max_drawdown_63d,max_drawdown_126d,days_to_max_1d,days_to_max_5d,days_to_max_21d,days_to_max_63d,days_to_max_126d,days_to_min_1d,days_to_min_5d,days_to_min_21d,days_to_min_63d,days_to_min_126d,min_before_max_1d,min_before_max_5d,min_before_max_21d,min_before_max_63d,min_before_max_126d,relative_volume_1m,relative_volume_1y,relative_volume_2y,relative_value_1m,relative_value_1y,relative_value_2y,volume_quantile_1m,volume_quantile_1y,volume_quantile_2y,value_quantile_1m,value_quantile_1y,value_quantile_2y
2017-04-18,x21371,151.61,-0.1154,0.001796,-0.0004143,-0.01091,0.06327,-0.1072,1,0.0,0.0,1.0,0.0,0.0,0.01271,0.01271,0.1007,0.1007,0.0,0.0,-0.005387,-0.01091,-0.1109,0.0,-0.01296,-0.02332,-0.0379,-0.1923,1,2,2,47,47,0,5,21,21,87,1.0,0.0,0.0,1.0,0.0,0.5162,0.5684,0.526,0.6178,0.6638,0.7431,0.4556,0.5121,0.4769,0.6055,0.628,0.6744
2018-05-03,x21371,106.39,-0.2142,0.0435,0.07756,0.03622,-0.01614,-0.00394,1,1.0,1.0,0.0,0.0,0.0,0.0435,0.08858,0.08858,0.08858,0.0,0.0,0.0,-0.03937,-0.04725,0.0,-0.009621,-0.0642,-0.1175,-0.1248,1,5,6,6,6,0,0,0,54,69,1.0,1.0,1.0,0.0,0.0,0.7765,0.6515,0.614,0.4239,0.4835,0.5778,0.6436,0.5787,0.5477,0.4752,0.5199,0.591
2020-03-12,x21371,88.78,-0.1287,0.1234,0.03303,0.1566,0.2383,0.1451,1,1.0,1.0,1.0,1.0,0.0,0.1267,0.1897,0.3992,0.3992,0.0,0.0,-0.03279,-0.03279,-0.03279,0.0,-0.08312,-0.1415,-0.1415,-0.1816,1,3,20,60,60,0,0,7,7,7,1.0,1.0,1.0,1.0,1.0,0.5222,0.7024,0.7266,0.3019,0.2884,0.3296,0.5217,0.6179,0.6178,0.3636,0.327,0.3678
2021-08-05,x21371,105.91,-0.1426,0.008305,0.02986,0.06071,-0.003362,0.01701,1,1.0,1.0,0.0,1.0,0.0,0.02215,0.05932,0.06229,0.07258,0.0,0.0,0.0,-0.06189,-0.09294,0.0,-0.005687,-0.0249,-0.1169,-0.1461,1,5,21,22,108,0,0,0,58,82,1.0,1.0,1.0,0.0,1.0,0.5985,0.4601,0.5014,0.2192,0.244,0.2701,0.6126,0.5095,0.5156,0.2174,0.2824,0.3229
2016-01-25,x21573,33.03,-0.1062,0.008901,0.04635,0.06538,0.3152,0.3849,1,1.0,1.0,1.0,1.0,0.0,0.05003,0.09208,0.3309,0.3975,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079,-0.05722,-0.05722,-0.1028,1,4,16,62,121,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.7734,0.6641,0.7555,0.4312,0.5453,0.5886,0.6469,0.5789,0.6147,0.4655,0.5414,0.5743
2020-03-12,x21573,29.02,-0.112,0.1684,0.05276,0.2023,0.1852,0.3267,1,1.0,1.0,1.0,1.0,0.0,0.1702,0.1939,0.3868,0.3868,0.0,0.0,-0.07512,-0.07512,-0.07512,0.0,-0.1112,-0.2096,-0.2096,-0.2096,1,3,21,60,60,0,0,7,7,7,1.0,1.0,1.0,1.0,1.0,0.5294,0.7565,0.7109,0.2865,0.3397,0.3982,0.5316,0.6312,0.6141,0.3419,0.3935,0.462
2022-09-16,x21573,37.73,-0.1121,0.03662,-0.06046,-0.05677,0.03719,-0.01135,1,0.0,0.0,1.0,0.0,0.0,0.03662,0.03662,0.06131,0.1871,0.0,-0.04031,-0.1059,-0.1059,-0.1059,0.0,-0.09365,-0.1375,-0.1375,-0.1856,1,1,1,53,93,0,5,18,18,18,1.0,0.0,0.0,1.0,1.0,0.6159,0.6219,0.6123,0.2157,0.2402,0.2826,0.6362,0.6442,0.6259,0.2247,0.2635,0.3556
2020-03-12,x21776,70.54,-0.114,0.0309,-0.08109,0.07031,0.07882,0.01616,1,0.0,1.0,1.0,1.0,0.0,0.0309,0.11,0.1868,0.1868,0.0,-0.135,-0.15,-0.15,-0.15,0.0,-0.1609,-0.1755,-0.1755,-0.1755,1,1,20,60,60,0,2,7,7,7,1.0,0.0,1.0,1.0,1.0,1.287,1.486,1.35,0.8509,0.9148,0.9354,0.8043,0.8289,0.8225,0.7213,0.7414,0.7391
2020-03-09,x21792,22.57,-0.1633,0.03772,-0.3078,-0.142,0.05879,0.102,1,0.0,0.0,1.0,1.0,0.0,0.03772,0.03772,0.03772,0.1636,0.0,-0.1753,-0.3289,-0.3289,-0.3289,0.0,-0.333,-0.3533,-0.3533,-0.3533,1,1,1,63,107,0,5,10,10,10,1.0,0.0,0.0,1.0,1.0,1.297,1.249,1.171,0.2291,0.2818,0.2879,0.8162,0.7776,0.7717,0.2372,0.3118,0.2971
2020-03-09,x22103,100.72,-0.1896,0.0695,-0.06751,-0.001391,0.3767,0.3809,1,0.0,0.0,1.0,1.0,0.0,0.0695,0.0695,0.3324,0.4255,0.0,-0.083,-0.2438,-0.2438,-0.2438,0.0,-0.1426,-0.293,-0.293,-0.293,1,1,1,63,109,0,3,10,10,10,1.0,0.0,0.0,1.0,1.0,0.7844,0.7791,0.7663,0.7689,0.8337,0.912,0.6542,0.6388,0.6377,0.6957,0.711,0.7283
2018-12-14,x22111,266.0,-0.1004,-0.02902,-0.03692,-0.03729,0.0409,0.05436,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0482,0.06835,0.0,-0.04053,-0.07639,-0.07639,-0.07639,-0.02902,-0.04053,-0.07639,-0.07639,-0.07699,0,0,0,59,96,1,3,6,6,6,0.0,0.0,0.0,1.0,1.0,2.133,1.641,1.544,8.389,7.679,8.231,0.8996,0.875,0.8597,0.9921,0.9867,0.9892
2020-03-12,x22293,61.41,-0.1158,0.1138,0.03908,-0.002931,0.2775,0.5574,1,1.0,0.0,1.0,1.0,0.0,0.1138,0.1138,0.3605,0.6463,0.0,-0.06888,-0.1329,-0.1329,-0.1329,0.0,-0.164,-0.2215,-0.2215,-0.2215,1,1,1,62,121,0,2,7,7,7,1.0,0.0,0.0,1.0,1.0,1.261,1.304,1.262,0.3704,0.4643,0.5171,0.7984,0.7909,0.8007,0.4466,0.5228,0.5707
2018-10-09,x22509,200.52,-0.1006,0.01055,-0.003856,0.1113,0.04149,0.1619,1,0.0,1.0,1.0,1.0,0.0,0.01055,0.08929,0.1217,0.1668,0.0,-0.03521,-0.03521,-0.03521,-0.03521,0.0,-0.04528,-0.04528,-0.1353,-0.1353,1,1,21,38,121,0,3,3,3,3,1.0,0.0,1.0,1.0,1.0,0.473,0.3686,0.3746,0.5342,0.5947,0.6446,0.4694,0.3352,0.3321,0.5917,0.6207,0.6388
2020-03-16,x22509,167.68,-0.125,0.002427,-0.1204,0.07353,0.2521,0.5798,1,0.0,1.0,1.0,1.0,0.0,0.002427,0.179,0.3826,0.5421,0.0,-0.1153,-0.1204,-0.1204,-0.1204,0.0,-0.1225,-0.1225,-0.1331,-0.1331,1,1,18,57,126,0,5,5,5,5,1.0,0.0,1.0,1.0,1.0,0.3609,0.3394,0.3449,0.4863,0.5563,0.5736,0.3656,0.3156,0.3188,0.5553,0.5894,0.6087
2020-03-16,x22517,50.81,-0.1371,0.07988,-0.2143,0.06763,0.1323,0.1801,1,0.0,1.0,1.0,1.0,0.0,0.07988,0.1285,0.2954,0.2954,0.0,-0.1686,-0.2143,-0.2143,-0.2143,0.0,-0.2724,-0.2724,-0.2724,-0.2724,1,1,18,58,58,0,5,5,5,5,1.0,0.0,1.0,1.0,1.0,1.196,1.169,1.198,0.4604,0.4641,0.4736,0.7787,0.7624,0.788,0.5356,0.5209,0.538
2019-04-25,x22592,381.44,-0.1295,0.004981,-0.0313,-0.1291,-0.06601,-0.1151,1,0.0,0.0,0.0,0.0,0.0,0.004981,0.004981,0.004981,0.004981,0.0,-0.02438,-0.1303,-0.1624,-0.2096,0.0,-0.0361,-0.1346,-0.1665,-0.2135,1,1,1,1,1,0,5,20,25,115,1.0,0.0,0.0,0.0,0.0,0.5958,0.5604,0.5311,2.488,2.545,2.824,0.5791,0.5358,0.5,0.917,0.917,0.9293
2024-01-23,x22592,192.2,-0.1104,-0.02976,-0.003642,-0.04027,0.1456,0.2718,0,0.0,0.0,1.0,1.0,0.0,0.002914,0.002914,0.1581,0.2966,0.0,-0.02976,-0.05047,-0.05047,-0.05047,-0.02976,-0.02976,-0.05323,-0.05323,-0.07315,0,4,4,47,81,1,1,18,18,18,0.0,1.0,0.0,1.0,1.0,0.8788,0.7442,0.8424,0.7167,0.7658,0.958,0.7316,0.6911,0.7082,0.7197,0.7297,0.7807
2024-11-04,x22623,225.95,-0.1246,0.03452,0.0501,0.125,,,1,1.0,1.0,,,0.0,0.06922,0.1805,,,0.0,0.0,-0.007391,,,0.0,-0.01788,-0.07206,-0.1613,-0.1613,1,3,16,16,16,0,0,9,39,39,1.0,1.0,1.0,0.0,0.0,0.6087,0.5524,0.4661,0.8221,0.6425,0.5535,0.6382,0.578,0.5196,0.7614,0.6936,0.6262
2020-03-12,x22779,116.66,-0.1231,0.09606,0.05906,0.03445,-0.03742,0.06345,1,1.0,1.0,0.0,1.0,0.0,0.09606,0.09606,0.1199,0.1199,0.0,0.0,-0.1189,-0.1189,-0.1189,0.0,-0.06267,-0.1961,-0.1961,-0.1961,1,1,1,60,60,0,0,7,7,7,1.0,1.0,0.0,1.0,1.0,0.2047,0.2666,0.2466,0.5701,0.5458,0.5003,0.1759,0.2034,0.183,0.6166,0.5817,0.5652
2022-08-05,x22976,14.59,-0.1653,-0.03907,-0.06237,-0.1343,-0.1796,0.05551,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09115,0.0,-0.1021,-0.1289,-0.2241,-0.3921,-0.03907,-0.1021,-0.1343,-0.2241,-0.3921,0,0,0,0,124,1,2,21,36,100,0.0,0.0,0.0,0.0,1.0,4.785,5.021,5.043,0.5163,0.5491,0.5998,0.9642,0.9655,0.9685,0.5944,0.6276,0.6685
2022-11-04,x22976,10.43,-0.1287,-0.01534,0.1352,0.01726,0.4698,0.2857,0,1.0,1.0,1.0,1.0,0.0,0.03547,0.1352,0.5264,0.5283,0.0,-0.05657,-0.05657,-0.1496,-0.1496,-0.01534,-0.05657,-0.1081,-0.2508,-0.2508,0,5,5,60,76,1,3,3,36,36,0.0,1.0,1.0,1.0,1.0,4.457,4.811,5.093,0.469,0.5085,0.5276,0.9624,0.9618,0.9667,0.5386,0.5832,0.5952
2023-09-01,x22976,11.56,-0.1202,0.00692,0.001729,-0.1047,-0.0199,-0.2959,1,1.0,0.0,0.0,0.0,0.0,0.00692,0.02422,0.02422,0.08045,0.0,-0.04585,-0.09083,-0.1869,-0.2984,0.0,-0.05241,-0.1258,-0.2061,-0.3507,1,1,9,9,72,0,3,21,47,125,1.0,0.0,0.0,0.0,0.0,4.103,4.392,4.612,0.4174,0.4513,0.4785,0.9563,0.9558,0.9646,0.506,0.5192,0.5568
2023-11-08,x22976,9.4,-0.1904,0.02553,0.1234,0.2202,0.02553,-0.133,1,1.0,1.0,1.0,0.0,0.0,0.1106,0.2117,0.3287,0.3287,0.0,0.0,0.0,0.0,-0.217,0.0,-0.02369,-0.05004,-0.2282,-0.4107,1,5,21,25,25,0,0,0,0,118,1.0,1.0,1.0,1.0,0.0,4.315,4.428,4.558,0.3434,0.429,0.4682,0.9604,0.9557,0.9647,0.4634,0.5087,0.5492
2020-03-12,x23026,38.52,-0.1069,0.07061,-0.06568,0.1405,0.05141,-0.2458,1,0.0,1.0,1.0,0.0,0.0,0.07061,0.1617,0.1996,0.1996,0.0,-0.1096,-0.1384,-0.1384,-0.2967,0.0,-0.1683,-0.1952,-0.1952,-0.4138,1,1,20,25,25,0,2,7,7,91,1.0,0.0,1.0,1.0,0.0,0.8416,0.9905,0.9771,0.4912,0.4872,0.4534,0.6897,0.7186,0.7174,0.5632,0.5475,0.5054
2020-07-21,x23026,34.25,-0.1699,-0.2091,-0.1492,-0.1638,-0.07358,-0.08526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2091,-0.2091,-0.2091,-0.2245,-0.2091,-0.2091,-0.2091,-0.2091,-0.2245,0,0,0,0,0,1,1,1,1,92,0.0,0.0,0.0,0.0,0.0,1.128,0.8827,0.9262,0.3981,0.4842,0.4688,0.7921,0.6977,0.6976,0.497,0.557,0.5355
2018-10-22,x23085,36.4,-0.1098,0.02912,0.02005,0.2225,,,1,1.0,1.0,,,0.0,0.02912,0.2008,0.4005,0.4005,0.0,0.0,0.0,0.0,0.0,0.0,-0.02376,-0.02617,-0.07513,-0.07513,1,1,21,37,37,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.3577,0.4494,0.3612,0.1117,0.1198,0.1774,0.3353,0.4176,0.2989,0.02564,0.03257,0.0942
2020-03-20,x23229,49.55,-0.1229,-0.02099,0.1752,0.1788,0.1691,0.2331,0,1.0,1.0,1.0,1.0,0.0,0.1491,0.2749,0.2749,0.2953,0.0,-0.02099,-0.02099,-0.02099,-0.02099,-0.02099,-0.02099,-0.1193,-0.1502,-0.1502,0,5,19,19,92,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.4702,0.4957,0.5384,0.3723,0.3446,0.3303,0.4822,0.4714,0.5137,0.4605,0.4065,0.3734
2020-03-12,x23473,88.82,-0.1049,0.1244,0.01701,0.02582,-0.2718,-0.04134,1,1.0,1.0,0.0,0.0,0.0,0.1244,0.1244,0.1244,0.1244,0.0,-0.02532,-0.1711,-0.3975,-0.3975,0.0,-0.1331,-0.2628,-0.4641,-0.4641,1,1,1,1,1,0,2,7,43,43,1.0,0.0,0.0,0.0,0.0,0.1645,0.1675,0.1472,0.3174,0.3386,0.313,0.1067,0.08935,0.06522,0.3874,0.3916,0.3442
2020-04-28,x23473,79.17,-0.1246,-0.01936,-0.1784,-0.1565,0.1614,0.06963,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.159,0.1738,0.0,-0.1624,-0.324,-0.324,-0.324,-0.01936,-0.1784,-0.324,-0.324,-0.324,0,0,0,63,123,1,5,11,11,11,0.0,0.0,0.0,1.0,1.0,0.1571,0.1675,0.1526,0.2757,0.339,0.3133,0.1302,0.09905,0.06545,0.3708,0.4019,0.3527
2020-06-11,x23473,64.67,-0.1007,0.0404,0.0762,0.1949,0.3166,0.3865,1,1.0,1.0,1.0,1.0,0.0,0.07774,0.2015,0.4224,0.477,0.0,0.0,0.0,0.0,0.0,0.0,-0.01835,-0.02806,-0.07443,-0.1608,1,3,20,33,106,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.2404,0.1827,0.1615,0.1846,0.3205,0.309,0.2984,0.1295,0.09455,0.2016,0.3867,0.34
2022-07-28,x23473,107.69,-0.1391,-0.003481,-0.02232,0.03225,0.0043,0.07944,0,0.0,1.0,1.0,1.0,0.0,0.0,0.08978,0.08978,0.1376,0.0,-0.03143,-0.03143,-0.08303,-0.08303,-0.003481,-0.03143,-0.05279,-0.1586,-0.1586,0,0,14,14,88,1,3,3,45,45,0.0,0.0,1.0,0.0,1.0,0.2073,0.1289,0.1478,0.2677,0.2618,0.2563,0.2306,0.1036,0.1185,0.3241,0.3109,0.2944
2015-08-25,x23501,22.51,-0.1647,0.03954,0.01733,0.04221,0.1502,0.1781,1,1.0,1.0,1.0,1.0,0.0,0.03954,0.05953,0.1853,0.1879,0.0,0.0,0.0,0.0,0.0,0.0,-0.02137,-0.0327,-0.0327,-0.05285,1,1,15,50,109,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.5287,0.3454,0.4729,0.1803,0.1855,0.1806,0.4681,0.2772,0.418,0.1036,0.09369,0.09761
2016-03-01,x23501,22.81,-0.1287,0.03726,0.05173,,,,1,1.0,,,,0.0,0.07058,0.1806,0.1806,0.1806,0.0,0.0,-0.06883,-0.06883,-0.06883,0.0,-0.01987,-0.1302,-0.1302,-0.1302,1,3,16,16,16,0,0,15,15,15,1.0,1.0,1.0,1.0,1.0,0.7608,0.4433,0.4892,0.1945,0.185,0.1903,0.6178,0.3809,0.4252,0.1347,0.1107,0.104
2020-03-19,x23536,180.82,-0.1351,-0.1805,-0.04026,0.0605,-0.006083,0.06305,0,0.0,1.0,0.0,1.0,0.0,0.0,0.1098,0.1098,0.1098,0.0,-0.2159,-0.2159,-0.2159,-0.2159,-0.1805,-0.2159,-0.2159,-0.2159,-0.2159,0,0,20,20,20,1,2,2,2,2,0.0,0.0,1.0,1.0,1.0,0.3551,0.4052,0.4165,0.6378,0.5622,0.5258,0.3577,0.3779,0.3789,0.6601,0.5973,0.5792
2024-04-30,x23570,76.24,-0.1428,0.0265,0.06807,0.03056,0.11,0.1184,1,1.0,1.0,1.0,1.0,0.0,0.04669,0.09391,0.09391,0.231,0.0,0.0,0.0,-0.01967,-0.01967,0.0,-0.005495,-0.05935,-0.1038,-0.1038,1,5,8,63,105,0,0,0,29,29,1.0,1.0,1.0,1.0,1.0,0.6048,0.6425,0.6016,0.4457,0.4458,0.486,0.6416,0.6313,0.6194,0.5545,0.5328,0.5616
2013-04-17,x23579,50.82,-0.1342,0.01377,0.01377,0.08619,0.0917,0.04959,1,1.0,1.0,1.0,1.0,0.0,0.03699,0.08658,0.1118,0.161,0.0,0.0,-0.02086,-0.02086,-0.02086,0.0,-0.02391,-0.05579,-0.1055,-0.1055,1,2,20,22,101,0,0,10,10,10,1.0,1.0,1.0,1.0,1.0,0.6231,0.564,0.7165,0.2773,0.2826,0.2759,0.58,0.5338,0.6161,0.252,0.2727,0.2622
2016-01-27,x23579,65.38,-0.1336,0.02753,-0.01254,0.0569,0.22,0.2013,1,0.0,1.0,1.0,1.0,0.0,0.0468,0.05568,0.2209,0.2279,0.0,-0.02845,-0.04833,-0.04833,-0.04833,0.0,-0.07189,-0.09088,-0.09088,-0.145,1,2,21,58,90,0,4,11,11,11,1.0,0.0,1.0,1.0,1.0,0.4432,0.4151,0.4333,0.3037,0.3244,0.3251,0.4269,0.3491,0.3523,0.3103,0.3151,0.3174
2018-10-18,x23579,114.98,-0.1125,-0.01287,-0.06714,-0.01548,-0.1572,-0.05584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07984,-0.0901,-0.2319,-0.2319,-0.01287,-0.07984,-0.0901,-0.2319,-0.2319,0,0,0,0,0,1,4,7,45,45,0.0,0.0,0.0,0.0,0.0,0.4453,0.3805,0.3765,0.3473,0.3425,0.3407,0.432,0.3429,0.3315,0.4043,0.3908,0.3696
2020-03-09,x23579,62.06,-0.1373,0.09861,-0.1331,-0.1421,0.3068,0.2549,1,0.0,0.0,1.0,1.0,0.0,0.09861,0.09861,0.2607,0.3087,0.0,-0.1924,-0.302,-0.302,-0.302,0.0,-0.2649,-0.3646,-0.3646,-0.3646,1,1,1,63,124,0,3,10,10,10,1.0,0.0,0.0,1.0,1.0,0.3225,0.4056,0.4054,0.1851,0.221,0.2801,0.3162,0.3821,0.375,0.1601,0.2015,0.2862
2020-04-30,x23579,52.72,-0.1219,-0.005311,-0.0258,0.1969,0.3331,0.2174,0,0.0,1.0,1.0,1.0,0.0,0.0,0.1931,0.5383,0.5406,0.0,-0.04894,-0.1131,-0.1131,-0.1131,-0.005311,-0.04894,-0.1436,-0.257,-0.257,0,0,21,26,87,1,4,9,9,9,0.0,0.0,1.0,1.0,1.0,0.2586,0.3814,0.397,0.1307,0.2058,0.2647,0.2959,0.3657,0.3655,0.1164,0.1905,0.2564
2020-06-11,x23579,63.26,-0.1055,0.07967,0.1069,0.01264,0.2178,0.5198,1,1.0,1.0,1.0,1.0,0.0,0.1059,0.1069,0.2839,0.533,0.0,0.0,-0.04742,-0.04742,-0.04742,0.0,-0.01115,-0.1394,-0.1394,-0.2098,1,5,5,58,116,0,0,19,19,19,1.0,1.0,0.0,1.0,1.0,0.2778,0.3773,0.387,0.1366,0.1935,0.2511,0.3478,0.3714,0.3745,0.1126,0.1676,0.2364
2020-03-16,x23660,202.51,-0.1686,0.03264,-0.2244,-0.07624,0.3161,0.6187,1,0.0,0.0,1.0,1.0,0.0,0.03264,0.03264,0.4395,0.6907,0.0,-0.1354,-0.2244,-0.2244,-0.2244,0.0,-0.2489,-0.2489,-0.2489,-0.2489,1,1,1,58,119,0,5,5,5,5,1.0,0.0,0.0,1.0,1.0,0.1245,0.1363,0.1258,0.5499,0.5202,0.4911,0.06324,0.06084,0.0471,0.6008,0.5703,0.5543
2024-12-19,x23660,731.17,-0.1057,0.0227,0.003173,,,,1,1.0,,,,0.0,0.03042,,,,0.0,0.0,,,,0.0,-0.02644,-0.03,-0.03,-0.03,1,3,3,3,3,0,0,7,7,7,1.0,1.0,0.0,0.0,0.0,0.3728,0.1363,0.1033,0.8302,0.7966,0.7597,0.4603,0.1141,0.07865,0.7698,0.7524,0.7341
2020-03-18,x23712,76.52,-0.1119,0.023,0.06874,0.4276,0.3189,0.3853,1,1.0,1.0,1.0,1.0,0.0,0.06587,0.3978,0.4506,0.4621,0.0,-0.03659,-0.03659,-0.03659,-0.03659,0.0,-0.05825,-0.05825,-0.1769,-0.1769,1,5,21,56,94,0,3,3,3,3,1.0,1.0,1.0,1.0,1.0,0.6464,0.6146,0.6633,0.5244,0.5962,0.6011,0.5889,0.563,0.5811,0.585,0.6221,0.6266
2014-11-17,x23819,98.46,-0.1062,-0.01402,0.0132,-0.1989,-0.1014,-0.08653,0,1.0,0.0,0.0,0.0,0.0,0.02844,0.02844,0.02844,0.02844,0.0,-0.01625,-0.2318,-0.2417,-0.2417,-0.01402,-0.01625,-0.253,-0.2627,-0.2627,0,4,4,4,4,1,2,19,40,40,0.0,1.0,0.0,0.0,0.0,4.344,2.164,2.149,1.253,1.491,1.458,0.9722,0.9173,0.9125,0.8052,0.8308,0.8324
2020-03-06,x23819,26.14,-0.1133,-0.3764,-0.4529,-0.3948,0.1109,0.2334,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.009181,0.2785,0.0,-0.5088,-0.6473,-0.6473,-0.6473,-0.3764,-0.5088,-0.6473,-0.6473,-0.6473,0,0,0,63,110,1,4,8,8,8,0.0,0.0,0.0,1.0,1.0,2.913,3.172,2.616,0.3122,0.3967,0.5861,0.9407,0.9525,0.9402,0.3755,0.4563,0.6159
2020-06-11,x23819,24.56,-0.1537,0.04072,0.0741,-0.0399,0.1629,0.5888,1,1.0,0.0,1.0,1.0,0.0,0.1018,0.1018,0.3608,0.6091,0.0,0.0,-0.04071,-0.04071,-0.09039,0.0,-0.04213,-0.1293,-0.1454,-0.3315,1,3,3,43,125,0,0,19,19,78,1.0,1.0,0.0,1.0,1.0,3.772,3.942,3.129,0.2102,0.3154,0.483,0.9486,0.9581,0.9491,0.247,0.3752,0.5491
2022-05-09,x23819,66.72,-0.1068,0.02818,0.1262,0.2881,-0.1514,0.1853,1,1.0,1.0,0.0,1.0,0.0,0.08213,0.2749,0.2881,0.2881,0.0,0.0,0.0,-0.1826,-0.3013,0.0,-0.003747,-0.04963,-0.3654,-0.4575,1,5,21,21,21,0,0,0,60,96,1.0,1.0,1.0,0.0,0.0,2.336,2.285,2.492,0.4569,0.3115,0.2893,0.915,0.9098,0.9244,0.5415,0.3935,0.3782
2015-05-06,x23887,5.94,-0.1187,0.001683,-0.08081,-0.1641,-0.1397,-0.1902,1,0.0,0.0,0.0,0.0,0.0,0.0101,0.0101,0.0101,0.0101,0.0,-0.04041,-0.1717,-0.2357,-0.2357,0.0,-0.09,-0.18,-0.2433,-0.2433,1,2,2,2,2,0,5,13,55,55,1.0,0.0,0.0,0.0,0.0,2.075,2.486,2.256,0.1838,0.185,0.1708,0.9024,0.921,0.9167,0.08964,0.09056,0.09259
2016-11-02,x23887,3.39,-0.1374,-0.0767,-0.0531,0.02655,0.008853,,0,0.0,1.0,1.0,,0.0,0.0,0.1032,0.1062,0.1062,0.0,-0.07965,-0.07965,-0.07965,-0.2891,-0.0767,-0.07965,-0.07965,-0.1203,-0.3573,0,0,17,44,44,1,2,2,2,89,0.0,0.0,1.0,1.0,0.0,5.227,3.762,3.828,0.1242,0.1587,0.1732,0.9762,0.959,0.9607,0.0396,0.06704,0.09107
2017-02-28,x23887,2.93,-0.1094,-0.003413,-0.1058,,,,0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.05802,-0.1775,-0.1775,-0.1775,-0.003413,-0.1058,-0.1775,-0.1775,-0.1775,0,0,0,0,0,1,5,10,10,10,0.0,0.0,0.0,0.0,0.0,6.042,4.36,4.234,0.09483,0.1406,0.1582,0.9842,0.9662,0.9679,0.009881,0.05827,0.06952
2020-03-16,x23931,58.36,-0.1269,0.1126,-0.1432,0.1018,0.08824,0.1916,1,0.0,1.0,1.0,1.0,0.0,0.1126,0.1355,0.1506,0.2414,0.0,-0.1325,-0.1432,-0.1432,-0.1432,0.0,-0.2299,-0.2299,-0.2299,-0.2299,1,1,18,23,102,0,5,5,5,5,1.0,0.0,1.0,1.0,1.0,0.7382,0.7901,0.7802,0.6893,0.643,0.6069,0.6344,0.6388,0.6522,0.6779,0.6407,0.6304
2020-03-16,x24010,86.74,-0.1573,0.1485,-0.09869,0.1219,0.1205,0.1151,1,0.0,1.0,1.0,1.0,0.0,0.1485,0.1864,0.2208,0.2208,0.0,-0.07782,-0.09869,-0.09869,-0.09869,0.0,-0.2152,-0.2152,-0.2152,-0.2152,1,1,18,58,58,0,5,5,5,5,1.0,0.0,1.0,1.0,1.0,0.314,0.3602,0.3413,0.4704,0.4337,0.3954,0.2925,0.3289,0.3134,0.5494,0.4981,0.4601
2020-03-12,x24053,55.96,-0.1025,0.05593,-0.01537,0.0856,0.08918,-0.06968,1,0.0,1.0,1.0,0.0,0.0,0.05593,0.1276,0.1633,0.1633,0.0,-0.1137,-0.1973,-0.1973,-0.1973,0.0,-0.1606,-0.2398,-0.2398,-0.2398,1,1,20,60,60,0,2,7,7,7,1.0,0.0,1.0,1.0,1.0,0.4456,0.4864,0.4355,0.2994,0.2995,0.3161,0.4565,0.4715,0.413,0.3617,0.3403,0.3478
2020-08-04,x24053,55.4,-0.1161,-0.03375,-0.03628,-0.03845,0.01643,-0.03177,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0213,0.05758,0.0,-0.03375,-0.09007,-0.1134,-0.1134,-0.03375,-0.03628,-0.09007,-0.1134,-0.1134,0,0,0,56,69,1,5,13,35,35,0.0,0.0,0.0,1.0,1.0,0.4454,0.4653,0.4365,0.2571,0.2889,0.3108,0.5307,0.4829,0.4353,0.3406,0.3441,0.3497
2020-03-20,x24109,71.45,-0.1158,-0.02029,0.1672,0.1542,0.1156,0.1026,0,1.0,1.0,1.0,1.0,0.0,0.1449,0.209,0.2304,0.2495,0.0,-0.02029,-0.02029,-0.02029,-0.02029,-0.02029,-0.02029,-0.1339,-0.1339,-0.1339,0,5,19,54,85,1,1,1,1,1,0.0,1.0,1.0,1.0,1.0,0.6444,0.6203,0.6261,0.9389,0.8991,0.8588,0.5889,0.5649,0.5574,0.747,0.7366,0.7122
